date,state,city,place_type,confirmed,deaths,order_for_place,is_last,popEst,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-29,MS,TOTAL,state,36,0,16,False,2778986.0,50.0,1.29544,
2020-03-28,MS,TOTAL,state,31,0,15,False,2778986.0,50.0,1.11551,
2020-03-27,MS,TOTAL,state,28,0,14,False,2778986.0,50.0,1.00756,
2020-03-26,MS,TOTAL,state,25,0,13,False,2778986.0,50.0,0.89961,
2020-03-25,MS,TOTAL,state,24,0,12,False,2778986.0,50.0,0.86362,
2020-03-24,MS,TOTAL,state,24,0,11,False,2778986.0,50.0,0.86362,
2020-03-23,MS,TOTAL,state,21,0,10,False,2778986.0,50.0,0.75567,
2020-03-22,MS,TOTAL,state,21,0,9,False,2778986.0,50.0,0.75567,
2020-03-21,MS,TOTAL,state,16,0,8,False,2778986.0,50.0,0.57575,
2020-03-20,MS,TOTAL,state,12,0,7,False,2778986.0,50.0,0.43181,
2020-03-19,MS,TOTAL,state,9,0,6,False,2778986.0,50.0,0.32386,
2020-03-18,MS,TOTAL,state,7,0,5,False,2778986.0,50.0,0.25189,
2020-03-17,MS,TOTAL,state,6,0,4,False,2778986.0,50.0,0.21591,
2020-03-16,MS,TOTAL,state,4,0,3,False,2778986.0,50.0,0.14394,
2020-03-15,MS,TOTAL,state,2,0,2,False,2778986.0,50.0,0.07197,
2020-03-14,MS,TOTAL,state,2,0,1,False,2778986.0,50.0,0.07197,
2020-04-13,MS,Alcinópolis,city,1,0,14,True,5343.0,5000252.0,18.716079999999998,
2020-04-12,MS,Alcinópolis,city,1,0,13,False,5343.0,5000252.0,18.716079999999998,
2020-04-11,MS,Alcinópolis,city,1,0,12,False,5343.0,5000252.0,18.716079999999998,
2020-04-10,MS,Alcinópolis,city,1,0,11,False,5343.0,5000252.0,18.716079999999998,
2020-04-09,MS,Alcinópolis,city,1,0,10,False,5343.0,5000252.0,18.716079999999998,
2020-04-08,MS,Alcinópolis,city,1,0,9,False,5343.0,5000252.0,18.716079999999998,
2020-04-07,MS,Alcinópolis,city,1,0,8,False,5343.0,5000252.0,18.716079999999998,
2020-04-06,MS,Alcinópolis,city,1,0,7,False,5343.0,5000252.0,18.716079999999998,
2020-04-05,MS,Alcinópolis,city,1,0,6,False,5343.0,5000252.0,18.716079999999998,
2020-04-04,MS,Alcinópolis,city,1,0,5,False,5343.0,5000252.0,18.716079999999998,
2020-04-03,MS,Alcinópolis,city,1,0,4,False,5343.0,5000252.0,18.716079999999998,
2020-04-02,MS,Alcinópolis,city,1,0,3,False,5343.0,5000252.0,18.716079999999998,
2020-04-01,MS,Alcinópolis,city,1,0,2,False,5343.0,5000252.0,18.716079999999998,
2020-03-31,MS,Alcinópolis,city,1,0,1,False,5343.0,5000252.0,18.716079999999998,
2020-04-13,MS,Batayporã,city,6,2,18,True,11329.0,5002001.0,52.96143000000001,0.3333
2020-04-12,MS,Batayporã,city,6,2,17,False,11329.0,5002001.0,52.96143000000001,0.3333
2020-04-11,MS,Batayporã,city,6,2,16,False,11329.0,5002001.0,52.96143000000001,0.3333
2020-04-10,MS,Batayporã,city,6,2,15,False,11329.0,5002001.0,52.96143000000001,0.3333
2020-04-09,MS,Batayporã,city,6,2,14,False,11329.0,5002001.0,52.96143000000001,0.3333
2020-04-08,MS,Batayporã,city,6,2,13,False,11329.0,5002001.0,52.96143000000001,0.3333
2020-04-07,MS,Batayporã,city,6,2,12,False,11329.0,5002001.0,52.96143000000001,0.3333
2020-04-06,MS,Batayporã,city,5,1,11,False,11329.0,5002001.0,44.13452,0.2
2020-04-05,MS,Batayporã,city,5,1,10,False,11329.0,5002001.0,44.13452,0.2
2020-04-04,MS,Batayporã,city,5,1,9,False,11329.0,5002001.0,44.13452,0.2
2020-04-03,MS,Batayporã,city,4,1,8,False,11329.0,5002001.0,35.30762,0.25
2020-04-02,MS,Batayporã,city,4,1,7,False,11329.0,5002001.0,35.30762,0.25
2020-04-01,MS,Batayporã,city,3,1,6,False,11329.0,5002001.0,26.48071,0.3333
2020-03-31,MS,Batayporã,city,3,1,5,False,11329.0,5002001.0,26.48071,0.3333
2020-03-30,MS,Batayporã,city,3,0,4,False,11329.0,5002001.0,26.48071,
2020-03-29,MS,Batayporã,city,2,0,3,False,11329.0,5002001.0,17.65381,
2020-03-28,MS,Batayporã,city,1,0,2,False,11329.0,5002001.0,8.8269,
2020-03-27,MS,Batayporã,city,1,0,1,False,11329.0,5002001.0,8.8269,
2020-04-13,MS,Campo Grande,city,55,2,31,True,895982.0,5002704.0,6.13852,0.0364
2020-04-12,MS,Campo Grande,city,51,0,30,False,895982.0,5002704.0,5.692080000000001,
2020-04-11,MS,Campo Grande,city,51,0,29,False,895982.0,5002704.0,5.692080000000001,
2020-04-10,MS,Campo Grande,city,49,0,28,False,895982.0,5002704.0,5.46886,
2020-04-09,MS,Campo Grande,city,48,0,27,False,895982.0,5002704.0,5.35725,
2020-04-08,MS,Campo Grande,city,48,0,26,False,895982.0,5002704.0,5.35725,
2020-04-07,MS,Campo Grande,city,48,0,25,False,895982.0,5002704.0,5.35725,
2020-04-06,MS,Campo Grande,city,44,0,24,False,895982.0,5002704.0,4.91081,
2020-04-05,MS,Campo Grande,city,43,0,23,False,895982.0,5002704.0,4.7992,
2020-04-04,MS,Campo Grande,city,43,0,22,False,895982.0,5002704.0,4.7992,
2020-04-03,MS,Campo Grande,city,43,0,21,False,895982.0,5002704.0,4.7992,
2020-04-02,MS,Campo Grande,city,38,0,20,False,895982.0,5002704.0,4.24116,
2020-04-01,MS,Campo Grande,city,38,0,19,False,895982.0,5002704.0,4.24116,
2020-03-31,MS,Campo Grande,city,37,0,18,False,895982.0,5002704.0,4.12955,
2020-03-30,MS,Campo Grande,city,36,0,17,False,895982.0,5002704.0,4.01794,
2020-03-29,MS,Campo Grande,city,29,0,16,False,895982.0,5002704.0,3.23667,
2020-03-28,MS,Campo Grande,city,25,0,15,False,895982.0,5002704.0,2.7902299999999998,
2020-03-27,MS,Campo Grande,city,24,0,14,False,895982.0,5002704.0,2.67863,
2020-03-26,MS,Campo Grande,city,23,0,13,False,895982.0,5002704.0,2.56702,
2020-03-25,MS,Campo Grande,city,22,0,12,False,895982.0,5002704.0,2.4554099999999996,
2020-03-24,MS,Campo Grande,city,22,0,11,False,895982.0,5002704.0,2.4554099999999996,
2020-03-23,MS,Campo Grande,city,19,0,10,False,895982.0,5002704.0,2.12058,
2020-03-22,MS,Campo Grande,city,19,0,9,False,895982.0,5002704.0,2.12058,
2020-03-21,MS,Campo Grande,city,14,0,8,False,895982.0,5002704.0,1.56253,
2020-03-20,MS,Campo Grande,city,11,0,7,False,895982.0,5002704.0,1.2277,
2020-03-19,MS,Campo Grande,city,8,0,6,False,895982.0,5002704.0,0.8928799999999999,
2020-03-18,MS,Campo Grande,city,7,0,5,False,895982.0,5002704.0,0.78127,
2020-03-17,MS,Campo Grande,city,6,0,4,False,895982.0,5002704.0,0.66966,
2020-03-16,MS,Campo Grande,city,4,0,3,False,895982.0,5002704.0,0.44643999999999995,
2020-03-15,MS,Campo Grande,city,2,0,2,False,895982.0,5002704.0,0.22321999999999997,
2020-03-14,MS,Campo Grande,city,2,0,1,False,895982.0,5002704.0,0.22321999999999997,
2020-04-13,MS,Chapadão do Sul,city,6,0,9,True,25218.0,5002951.0,23.79253,
2020-04-12,MS,Chapadão do Sul,city,5,0,8,False,25218.0,5002951.0,19.82711,
2020-04-11,MS,Chapadão do Sul,city,5,0,7,False,25218.0,5002951.0,19.82711,
2020-04-10,MS,Chapadão do Sul,city,5,0,6,False,25218.0,5002951.0,19.82711,
2020-04-09,MS,Chapadão do Sul,city,4,0,5,False,25218.0,5002951.0,15.86169,
2020-04-08,MS,Chapadão do Sul,city,2,0,4,False,25218.0,5002951.0,7.930839999999999,
2020-04-07,MS,Chapadão do Sul,city,2,0,3,False,25218.0,5002951.0,7.930839999999999,
2020-04-06,MS,Chapadão do Sul,city,1,0,2,False,25218.0,5002951.0,3.9654199999999995,
2020-04-05,MS,Chapadão do Sul,city,1,0,1,False,25218.0,5002951.0,3.9654199999999995,
2020-04-13,MS,Corumbá,city,1,0,7,True,111435.0,5003207.0,0.89738,
2020-04-12,MS,Corumbá,city,1,0,6,False,111435.0,5003207.0,0.89738,
2020-04-11,MS,Corumbá,city,1,0,5,False,111435.0,5003207.0,0.89738,
2020-04-10,MS,Corumbá,city,1,0,4,False,111435.0,5003207.0,0.89738,
2020-04-09,MS,Corumbá,city,1,0,3,False,111435.0,5003207.0,0.89738,
2020-04-08,MS,Corumbá,city,1,0,2,False,111435.0,5003207.0,0.89738,
2020-04-07,MS,Corumbá,city,1,0,1,False,111435.0,5003207.0,0.89738,
2020-04-13,MS,Coxim,city,1,0,1,True,33543.0,5003306.0,2.98125,
2020-04-13,MS,Dourados,city,7,0,17,True,222949.0,5003702.0,3.13973,
2020-04-12,MS,Dourados,city,7,0,16,False,222949.0,5003702.0,3.13973,
2020-04-11,MS,Dourados,city,7,0,15,False,222949.0,5003702.0,3.13973,
2020-04-10,MS,Dourados,city,7,0,14,False,222949.0,5003702.0,3.13973,
2020-04-09,MS,Dourados,city,7,0,13,False,222949.0,5003702.0,3.13973,
2020-04-08,MS,Dourados,city,6,0,12,False,222949.0,5003702.0,2.6912,
2020-04-07,MS,Dourados,city,6,0,11,False,222949.0,5003702.0,2.6912,
2020-04-06,MS,Dourados,city,6,0,10,False,222949.0,5003702.0,2.6912,
2020-04-05,MS,Dourados,city,6,0,9,False,222949.0,5003702.0,2.6912,
2020-04-04,MS,Dourados,city,6,0,8,False,222949.0,5003702.0,2.6912,
2020-04-03,MS,Dourados,city,6,0,7,False,222949.0,5003702.0,2.6912,
2020-04-02,MS,Dourados,city,4,0,6,False,222949.0,5003702.0,1.79413,
2020-04-01,MS,Dourados,city,3,0,5,False,222949.0,5003702.0,1.3456,
2020-03-31,MS,Dourados,city,2,0,4,False,222949.0,5003702.0,0.89707,
2020-03-30,MS,Dourados,city,2,0,3,False,222949.0,5003702.0,0.89707,
2020-03-29,MS,Dourados,city,2,0,2,False,222949.0,5003702.0,0.89707,
2020-03-28,MS,Dourados,city,2,0,1,False,222949.0,5003702.0,0.89707,
2020-04-13,MS,Naviraí,city,1,0,2,True,54878.0,5005707.0,1.8222200000000002,
2020-04-12,MS,Naviraí,city,1,0,1,False,54878.0,5005707.0,1.8222200000000002,
2020-04-13,MS,Nova Andradina,city,10,0,14,True,54374.0,5006200.0,18.39114,
2020-04-12,MS,Nova Andradina,city,10,0,13,False,54374.0,5006200.0,18.39114,
2020-04-11,MS,Nova Andradina,city,10,0,12,False,54374.0,5006200.0,18.39114,
2020-04-10,MS,Nova Andradina,city,10,0,11,False,54374.0,5006200.0,18.39114,
2020-04-09,MS,Nova Andradina,city,10,0,10,False,54374.0,5006200.0,18.39114,
2020-04-08,MS,Nova Andradina,city,9,0,9,False,54374.0,5006200.0,16.55203,
2020-04-07,MS,Nova Andradina,city,9,0,8,False,54374.0,5006200.0,16.55203,
2020-04-06,MS,Nova Andradina,city,3,0,7,False,54374.0,5006200.0,5.51734,
2020-04-05,MS,Nova Andradina,city,3,0,6,False,54374.0,5006200.0,5.51734,
2020-04-04,MS,Nova Andradina,city,3,0,5,False,54374.0,5006200.0,5.51734,
2020-04-03,MS,Nova Andradina,city,2,0,4,False,54374.0,5006200.0,3.67823,
2020-04-02,MS,Nova Andradina,city,2,0,3,False,54374.0,5006200.0,3.67823,
2020-04-01,MS,Nova Andradina,city,2,0,2,False,54374.0,5006200.0,3.67823,
2020-03-31,MS,Nova Andradina,city,2,0,1,False,54374.0,5006200.0,3.67823,
2020-04-13,MS,Paranaíba,city,2,0,3,True,42148.0,5006309.0,4.74518,
2020-04-12,MS,Paranaíba,city,1,0,2,False,42148.0,5006309.0,2.37259,
2020-04-11,MS,Paranaíba,city,1,0,1,False,42148.0,5006309.0,2.37259,
2020-04-13,MS,Ponta Porã,city,1,0,24,True,92526.0,5006606.0,1.0807799999999999,
2020-04-12,MS,Ponta Porã,city,1,0,23,False,92526.0,5006606.0,1.0807799999999999,
2020-04-11,MS,Ponta Porã,city,1,0,22,False,92526.0,5006606.0,1.0807799999999999,
2020-04-10,MS,Ponta Porã,city,1,0,21,False,92526.0,5006606.0,1.0807799999999999,
2020-04-09,MS,Ponta Porã,city,1,0,20,False,92526.0,5006606.0,1.0807799999999999,
2020-04-08,MS,Ponta Porã,city,1,0,19,False,92526.0,5006606.0,1.0807799999999999,
2020-04-07,MS,Ponta Porã,city,1,0,18,False,92526.0,5006606.0,1.0807799999999999,
2020-04-06,MS,Ponta Porã,city,1,0,17,False,92526.0,5006606.0,1.0807799999999999,
2020-04-05,MS,Ponta Porã,city,1,0,16,False,92526.0,5006606.0,1.0807799999999999,
2020-04-04,MS,Ponta Porã,city,1,0,15,False,92526.0,5006606.0,1.0807799999999999,
2020-04-03,MS,Ponta Porã,city,1,0,14,False,92526.0,5006606.0,1.0807799999999999,
2020-04-02,MS,Ponta Porã,city,1,0,13,False,92526.0,5006606.0,1.0807799999999999,
2020-04-01,MS,Ponta Porã,city,1,0,12,False,92526.0,5006606.0,1.0807799999999999,
2020-03-31,MS,Ponta Porã,city,1,0,11,False,92526.0,5006606.0,1.0807799999999999,
2020-03-30,MS,Ponta Porã,city,1,0,10,False,92526.0,5006606.0,1.0807799999999999,
2020-03-29,MS,Ponta Porã,city,1,0,9,False,92526.0,5006606.0,1.0807799999999999,
2020-03-28,MS,Ponta Porã,city,1,0,8,False,92526.0,5006606.0,1.0807799999999999,
2020-03-27,MS,Ponta Porã,city,1,0,7,False,92526.0,5006606.0,1.0807799999999999,
2020-03-26,MS,Ponta Porã,city,1,0,6,False,92526.0,5006606.0,1.0807799999999999,
2020-03-25,MS,Ponta Porã,city,1,0,5,False,92526.0,5006606.0,1.0807799999999999,
2020-03-24,MS,Ponta Porã,city,1,0,4,False,92526.0,5006606.0,1.0807799999999999,
2020-03-23,MS,Ponta Porã,city,1,0,3,False,92526.0,5006606.0,1.0807799999999999,
2020-03-22,MS,Ponta Porã,city,1,0,2,False,92526.0,5006606.0,1.0807799999999999,
2020-03-21,MS,Ponta Porã,city,1,0,1,False,92526.0,5006606.0,1.0807799999999999,
2020-04-13,MS,Rio Verde de Mato Grosso,city,1,0,18,True,19746.0,5007406.0,5.0643199999999995,
2020-04-12,MS,Rio Verde de Mato Grosso,city,1,0,17,False,19746.0,5007406.0,5.0643199999999995,
2020-04-11,MS,Rio Verde de Mato Grosso,city,1,0,16,False,19746.0,5007406.0,5.0643199999999995,
2020-04-10,MS,Rio Verde de Mato Grosso,city,1,0,15,False,19746.0,5007406.0,5.0643199999999995,
2020-04-09,MS,Rio Verde de Mato Grosso,city,1,0,14,False,19746.0,5007406.0,5.0643199999999995,
2020-04-08,MS,Rio Verde de Mato Grosso,city,1,0,13,False,19746.0,5007406.0,5.0643199999999995,
2020-04-07,MS,Rio Verde de Mato Grosso,city,1,0,12,False,19746.0,5007406.0,5.0643199999999995,
2020-04-06,MS,Rio Verde de Mato Grosso,city,1,0,11,False,19746.0,5007406.0,5.0643199999999995,
2020-04-05,MS,Rio Verde de Mato Grosso,city,1,0,10,False,19746.0,5007406.0,5.0643199999999995,
2020-04-04,MS,Rio Verde de Mato Grosso,city,1,0,9,False,19746.0,5007406.0,5.0643199999999995,
2020-04-03,MS,Rio Verde de Mato Grosso,city,1,0,8,False,19746.0,5007406.0,5.0643199999999995,
2020-04-02,MS,Rio Verde de Mato Grosso,city,1,0,7,False,19746.0,5007406.0,5.0643199999999995,
2020-04-01,MS,Rio Verde de Mato Grosso,city,1,0,6,False,19746.0,5007406.0,5.0643199999999995,
2020-03-31,MS,Rio Verde de Mato Grosso,city,1,0,5,False,19746.0,5007406.0,5.0643199999999995,
2020-03-30,MS,Rio Verde de Mato Grosso,city,1,0,4,False,19746.0,5007406.0,5.0643199999999995,
2020-03-29,MS,Rio Verde de Mato Grosso,city,1,0,3,False,19746.0,5007406.0,5.0643199999999995,
2020-03-28,MS,Rio Verde de Mato Grosso,city,1,0,2,False,19746.0,5007406.0,5.0643199999999995,
2020-03-27,MS,Rio Verde de Mato Grosso,city,1,0,1,False,19746.0,5007406.0,5.0643199999999995,
2020-04-13,MS,Sidrolândia,city,1,0,26,True,57665.0,5007901.0,1.73415,
2020-04-12,MS,Sidrolândia,city,1,0,25,False,57665.0,5007901.0,1.73415,
2020-04-11,MS,Sidrolândia,city,1,0,24,False,57665.0,5007901.0,1.73415,
2020-04-10,MS,Sidrolândia,city,1,0,23,False,57665.0,5007901.0,1.73415,
2020-04-09,MS,Sidrolândia,city,1,0,22,False,57665.0,5007901.0,1.73415,
2020-04-08,MS,Sidrolândia,city,1,0,21,False,57665.0,5007901.0,1.73415,
2020-04-07,MS,Sidrolândia,city,1,0,20,False,57665.0,5007901.0,1.73415,
2020-04-06,MS,Sidrolândia,city,1,0,19,False,57665.0,5007901.0,1.73415,
2020-04-05,MS,Sidrolândia,city,1,0,18,False,57665.0,5007901.0,1.73415,
2020-04-04,MS,Sidrolândia,city,1,0,17,False,57665.0,5007901.0,1.73415,
2020-04-03,MS,Sidrolândia,city,1,0,16,False,57665.0,5007901.0,1.73415,
2020-04-02,MS,Sidrolândia,city,1,0,15,False,57665.0,5007901.0,1.73415,
2020-04-01,MS,Sidrolândia,city,1,0,14,False,57665.0,5007901.0,1.73415,
2020-03-31,MS,Sidrolândia,city,1,0,13,False,57665.0,5007901.0,1.73415,
2020-03-30,MS,Sidrolândia,city,1,0,12,False,57665.0,5007901.0,1.73415,
2020-03-29,MS,Sidrolândia,city,1,0,11,False,57665.0,5007901.0,1.73415,
2020-03-28,MS,Sidrolândia,city,1,0,10,False,57665.0,5007901.0,1.73415,
2020-03-27,MS,Sidrolândia,city,1,0,9,False,57665.0,5007901.0,1.73415,
2020-03-26,MS,Sidrolândia,city,1,0,8,False,57665.0,5007901.0,1.73415,
2020-03-25,MS,Sidrolândia,city,1,0,7,False,57665.0,5007901.0,1.73415,
2020-03-24,MS,Sidrolândia,city,1,0,6,False,57665.0,5007901.0,1.73415,
2020-03-23,MS,Sidrolândia,city,1,0,5,False,57665.0,5007901.0,1.73415,
2020-03-22,MS,Sidrolândia,city,1,0,4,False,57665.0,5007901.0,1.73415,
2020-03-21,MS,Sidrolândia,city,1,0,3,False,57665.0,5007901.0,1.73415,
2020-03-20,MS,Sidrolândia,city,1,0,2,False,57665.0,5007901.0,1.73415,
2020-03-19,MS,Sidrolândia,city,1,0,1,False,57665.0,5007901.0,1.73415,
2020-04-13,MS,Sonora,city,9,0,7,True,19274.0,5007935.0,46.695029999999996,
2020-04-12,MS,Sonora,city,6,0,6,False,19274.0,5007935.0,31.130020000000002,
2020-04-11,MS,Sonora,city,6,0,5,False,19274.0,5007935.0,31.130020000000002,
2020-04-10,MS,Sonora,city,6,0,4,False,19274.0,5007935.0,31.130020000000002,
2020-04-09,MS,Sonora,city,1,0,3,False,19274.0,5007935.0,5.18834,
2020-04-08,MS,Sonora,city,1,0,2,False,19274.0,5007935.0,5.18834,
2020-04-07,MS,Sonora,city,1,0,1,False,19274.0,5007935.0,5.18834,
2020-04-13,MS,Três Lagoas,city,11,0,13,True,121388.0,5008305.0,9.06185,
2020-04-12,MS,Três Lagoas,city,9,0,12,False,121388.0,5008305.0,7.4142399999999995,
2020-04-11,MS,Três Lagoas,city,9,0,11,False,121388.0,5008305.0,7.4142399999999995,
2020-04-10,MS,Três Lagoas,city,9,0,10,False,121388.0,5008305.0,7.4142399999999995,
2020-04-09,MS,Três Lagoas,city,8,0,9,False,121388.0,5008305.0,6.590439999999999,
2020-04-08,MS,Três Lagoas,city,8,0,8,False,121388.0,5008305.0,6.590439999999999,
2020-04-07,MS,Três Lagoas,city,3,0,7,False,121388.0,5008305.0,2.4714099999999997,
2020-04-06,MS,Três Lagoas,city,3,0,6,False,121388.0,5008305.0,2.4714099999999997,
2020-04-05,MS,Três Lagoas,city,3,0,5,False,121388.0,5008305.0,2.4714099999999997,
2020-04-04,MS,Três Lagoas,city,1,0,4,False,121388.0,5008305.0,0.8238,
2020-04-03,MS,Três Lagoas,city,1,0,3,False,121388.0,5008305.0,0.8238,
2020-04-02,MS,Três Lagoas,city,1,0,2,False,121388.0,5008305.0,0.8238,
2020-04-01,MS,Três Lagoas,city,1,0,1,False,121388.0,5008305.0,0.8238,
2020-04-13,DF,TOTAL,state,641,15,37,True,3015268.0,53.0,21.25848,0.0234
2020-04-12,DF,TOTAL,state,618,14,36,False,3015268.0,53.0,20.49569,0.0227
2020-04-11,DF,TOTAL,state,592,14,35,False,3015268.0,53.0,19.63341,0.0236
2020-04-10,DF,TOTAL,state,556,14,34,False,3015268.0,53.0,18.43949,0.0252
2020-04-09,DF,TOTAL,state,527,13,33,False,3015268.0,53.0,17.47772,0.0247
2020-04-08,DF,TOTAL,state,509,12,32,False,3015268.0,53.0,16.88075,0.0236
2020-04-07,DF,TOTAL,state,503,12,31,False,3015268.0,53.0,16.68177,0.0239
2020-04-06,DF,TOTAL,state,485,10,30,False,3015268.0,53.0,16.08481,0.0206
2020-04-05,DF,TOTAL,state,468,7,29,False,3015268.0,53.0,15.52101,0.015
2020-04-04,DF,TOTAL,state,456,7,28,False,3015268.0,53.0,15.123029999999998,0.0154
2020-04-03,DF,TOTAL,state,419,6,27,False,3015268.0,53.0,13.89595,0.0143
2020-04-02,DF,TOTAL,state,400,5,26,False,3015268.0,53.0,13.265820000000001,0.0125
2020-04-01,DF,TOTAL,state,370,4,25,False,3015268.0,53.0,12.27088,0.0108
2020-03-31,DF,TOTAL,state,333,3,24,False,3015268.0,53.0,11.04379,0.009
2020-03-30,DF,TOTAL,state,312,2,23,False,3015268.0,53.0,10.347339999999999,0.0064
2020-03-29,DF,TOTAL,state,298,1,22,False,3015268.0,53.0,9.88304,0.0034
2020-03-28,DF,TOTAL,state,260,0,21,False,3015268.0,53.0,8.62278,
2020-03-27,DF,TOTAL,state,241,0,20,False,3015268.0,53.0,7.992660000000001,
2020-03-26,DF,TOTAL,state,201,0,19,False,3015268.0,53.0,6.6660699999999995,
2020-03-25,DF,TOTAL,state,191,0,18,False,3015268.0,53.0,6.33443,
2020-03-24,DF,TOTAL,state,161,0,17,False,3015268.0,53.0,5.3394900000000005,
2020-03-23,DF,TOTAL,state,138,0,16,False,3015268.0,53.0,4.57671,
2020-03-22,DF,TOTAL,state,117,0,15,False,3015268.0,53.0,3.88025,
2020-03-21,DF,TOTAL,state,108,0,14,False,3015268.0,53.0,3.5817699999999997,
2020-03-20,DF,TOTAL,state,87,0,13,False,3015268.0,53.0,2.88532,
2020-03-19,DF,TOTAL,state,42,0,12,False,3015268.0,53.0,1.39291,
2020-03-18,DF,TOTAL,state,34,0,11,False,3015268.0,53.0,1.1275899999999999,
2020-03-16,DF,TOTAL,state,19,0,10,False,3015268.0,53.0,0.63013,
2020-03-15,DF,TOTAL,state,14,0,9,False,3015268.0,53.0,0.4643,
2020-03-14,DF,TOTAL,state,8,0,8,False,3015268.0,53.0,0.26532,
2020-03-13,DF,TOTAL,state,2,0,7,False,3015268.0,53.0,0.06633,
2020-03-12,DF,TOTAL,state,2,0,6,False,3015268.0,53.0,0.06633,
2020-03-11,DF,TOTAL,state,2,0,5,False,3015268.0,53.0,0.06633,
2020-03-10,DF,TOTAL,state,1,0,4,False,3015268.0,53.0,0.03316,
2020-03-09,DF,TOTAL,state,1,0,3,False,3015268.0,53.0,0.03316,
2020-03-08,DF,TOTAL,state,1,0,2,False,3015268.0,53.0,0.03316,
2020-03-07,DF,TOTAL,state,1,0,1,False,3015268.0,53.0,0.03316,
2020-04-13,DF,Brasília,city,641,15,37,True,3015268.0,5300108.0,21.25848,0.0234
2020-04-12,DF,Brasília,city,618,14,36,False,3015268.0,5300108.0,20.49569,0.0227
2020-04-11,DF,Brasília,city,592,14,35,False,3015268.0,5300108.0,19.63341,0.0236
2020-04-10,DF,Brasília,city,556,14,34,False,3015268.0,5300108.0,18.43949,0.0252
2020-04-09,DF,Brasília,city,527,13,33,False,3015268.0,5300108.0,17.47772,0.0247
2020-04-08,DF,Brasília,city,509,12,32,False,3015268.0,5300108.0,16.88075,0.0236
2020-04-07,DF,Brasília,city,503,12,31,False,3015268.0,5300108.0,16.68177,0.0239
2020-04-06,DF,Brasília,city,485,10,30,False,3015268.0,5300108.0,16.08481,0.0206
2020-04-05,DF,Brasília,city,468,7,29,False,3015268.0,5300108.0,15.52101,0.015
2020-04-04,DF,Brasília,city,456,7,28,False,3015268.0,5300108.0,15.123029999999998,0.0154
2020-04-03,DF,Brasília,city,419,6,27,False,3015268.0,5300108.0,13.89595,0.0143
2020-04-02,DF,Brasília,city,400,5,26,False,3015268.0,5300108.0,13.265820000000001,0.0125
2020-04-01,DF,Brasília,city,370,4,25,False,3015268.0,5300108.0,12.27088,0.0108
2020-03-31,DF,Brasília,city,333,3,24,False,3015268.0,5300108.0,11.04379,0.009
2020-03-30,DF,Brasília,city,312,2,23,False,3015268.0,5300108.0,10.347339999999999,0.0064
2020-03-29,DF,Brasília,city,298,1,22,False,3015268.0,5300108.0,9.88304,0.0034
2020-03-28,DF,Brasília,city,260,0,21,False,3015268.0,5300108.0,8.62278,
2020-03-27,DF,Brasília,city,241,0,20,False,3015268.0,5300108.0,7.992660000000001,
2020-03-26,DF,Brasília,city,201,0,19,False,3015268.0,5300108.0,6.6660699999999995,
2020-03-25,DF,Brasília,city,191,0,18,False,3015268.0,5300108.0,6.33443,
2020-03-24,DF,Brasília,city,161,0,17,False,3015268.0,5300108.0,5.3394900000000005,
2020-03-23,DF,Brasília,city,138,0,16,False,3015268.0,5300108.0,4.57671,
2020-03-22,DF,Brasília,city,117,0,15,False,3015268.0,5300108.0,3.88025,
2020-03-21,DF,Brasília,city,108,0,14,False,3015268.0,5300108.0,3.5817699999999997,
2020-03-20,DF,Brasília,city,87,0,13,False,3015268.0,5300108.0,2.88532,
2020-03-19,DF,Brasília,city,42,0,12,False,3015268.0,5300108.0,1.39291,
2020-03-18,DF,Brasília,city,34,0,11,False,3015268.0,5300108.0,1.1275899999999999,
2020-03-16,DF,Brasília,city,19,0,10,False,3015268.0,5300108.0,0.63013,
2020-03-15,DF,Brasília,city,14,0,9,False,3015268.0,5300108.0,0.4643,
2020-03-14,DF,Brasília,city,8,0,8,False,3015268.0,5300108.0,0.26532,
2020-03-13,DF,Brasília,city,2,0,7,False,3015268.0,5300108.0,0.06633,
2020-03-12,DF,Brasília,city,2,0,6,False,3015268.0,5300108.0,0.06633,
2020-03-11,DF,Brasília,city,2,0,5,False,3015268.0,5300108.0,0.06633,
2020-03-10,DF,Brasília,city,1,0,4,False,3015268.0,5300108.0,0.03316,
2020-03-09,DF,Brasília,city,1,0,3,False,3015268.0,5300108.0,0.03316,
2020-03-08,DF,Brasília,city,1,0,2,False,3015268.0,5300108.0,0.03316,
2020-03-07,DF,Brasília,city,1,0,1,False,3015268.0,5300108.0,0.03316,
2020-04-13,ES,TOTAL,state,463,17,40,True,4018650.0,32.0,11.52128,0.0367
2020-04-12,ES,TOTAL,state,430,14,39,False,4018650.0,32.0,10.70011,0.0326
2020-04-11,ES,TOTAL,state,383,9,38,False,4018650.0,32.0,9.530560000000001,0.0235
2020-04-10,ES,TOTAL,state,349,8,37,False,4018650.0,32.0,8.684510000000001,0.0229
2020-04-09,ES,TOTAL,state,300,7,36,False,4018650.0,32.0,7.46519,0.0233
2020-04-08,ES,TOTAL,state,273,6,35,False,4018650.0,32.0,6.79333,0.022
2020-04-07,ES,TOTAL,state,227,6,34,False,4018650.0,32.0,5.64866,0.0264
2020-04-06,ES,TOTAL,state,209,6,33,False,4018650.0,32.0,5.20075,0.0287
